t,U,B1,T1,E1,P1,B2,T2,E2,P2,s,theta,F1,F2
140.20000000000002,0.5629818411138735,0.9286787656429747,0.11638798377680432,0.03875537692888143,0.366598387966648,0.8548755110298305,0.18010724598299416,0.060666982320003844,0.4200582730150552,1.5,0.196,0.23713062175332045,0.2207511958950161
140.25,0.5629307420578572,0.9288298945764654,0.1162028368627195,0.03873591446315122,0.3663807709893274,0.8548176240808188,0.1800400110792239,0.06068934151215648,0.41983365760377017,1.5,0.196,0.2371749686015914,0.22076726355416482
140.3,0.562880505380074,0.9289817444606319,0.11601818563000794,0.03871622732777705,0.36616325921284454,0.8547607465855845,0.1799732053844923,0.060711199170122174,0.41960921628167686,1.5,0.196,0.23721936415228764,0.2207833408798014
140.35,0.5628311421310416,0.9291343120825967,0.11583402367957799,0.03869631802345284,0.3659458524786545,0.8547048729700912,0.1799068168412286,0.06073255971502257,0.41938494885418853,1.5,0.196,0.23726381661159218,0.22079943793645737
140.4,0.5627826630392937,0.9292875945420951,0.11565034469767706,0.038676189047854644,0.3657285506078111,0.8546499981128183,0.17984083354907734,0.06075342757822775,0.4191608550952973,1.5,0.196,0.2373083339690175,0.22081556453383372
140.45000000000002,0.5627350785155172,0.9294415892412509,0.11546714245495082,0.03865584289495332,0.36551135340158686,0.8545961173312971,0.17977524376347898,0.06077380719962271,0.4189369347484312,1.5,0.196,0.23735292400086416,0.22083173023082447
140.5,0.5626883986566967,0.9295962938745524,0.1152844108055087,0.03863528205435141,0.36529426064208276,0.8545432263688982,0.17971003589424686,0.06079370302592671,0.4187131875272969,1.5,0.196,0.23739759427365656,0.2208479443395171
140.55,0.5626426332502639,0.9297517064190277,0.11510214368599596,0.03861450901064367,0.36507727209282703,0.8544913213818675,0.1796451985041411,0.060813119509064456,0.41848961311670885,1.5,0.196,0.23744235214755555,0.22086421592916747
140.6,0.562597791778247,0.9299078251246143,0.11492033511467238,0.03859352624280073,0.36486038749936306,0.854440398926608,0.17958072030744,0.06083206110458815,0.4182662111734037,1.5,0.196,0.23748720477974566,0.22088055383014837
140.65,0.5625538834214228,0.9300646485047238,0.11473897919049779,0.03857233622357534,0.36464360658982686,0.8543904559472053,0.1795165901685096,0.06085053227014929,0.4180429813268418,1.5,0.196,0.23753215912779876,0.22089696663787145
140.70000000000002,0.5625109170634641,0.9302221753269958,0.11455807009222442,0.03855094141893068,0.364426929075514,0.8543414897631929,0.17945279710037224,0.06086853746401925,0.4178199231799945,1.5,0.196,0.23757722195301012,0.22091346271668044
140.75,0.5624689012950855,0.9303804046042417,0.11437760207749624,0.0385293442874902,0.3642103546514361,0.8542934980575547,0.17938933026327425,0.060886081143657525,0.4175970363101181,1.5,0.196,0.23762239982370917,0.2209300502037155
140.8,0.5624278444181814,0.930539335585573,0.11419756948195531,0.038507547280008464,0.36399388299686725,0.8542464788649629,0.17932617896325384,0.06090316776432679,0.41737432026951427,1.5,0.196,0.23766769911854244,0.22094673701274764
140.85,0.5623877544499574,0.9306989677477149,0.11401796671835532,0.03848555283886257,0.36377751377588036,0.8542004305602465,0.17926333265070937,0.06091980177775356,0.4171517745862778,1.5,0.196,0.23771312602972877,0.22096353083798173
140.9,0.5623486391270524,0.9308593007864989,0.1138387882756823,0.038463363397563545,0.36356124663787304,0.8541553518470901,0.17920078091896885,0.06093598763083364,0.41692939876503027,1.5,0.196,0.23775868656628626,0.22098043915782897
140.95000000000002,0.5623105059096493,0.931020334608536,0.11366002871828268,0.03844098138028728,0.3633450812180842,0.8541112417469573,0.1791385135028608,0.06095172976438128,0.4167071922876418,1.5,0.196,0.23780438655723005,0.22099746923864572
141.0,0.562273361985573,0.9311820693230644,0.11348168268499856,0.03841840920142448,0.36312901713810036,0.8540680995882384,0.1790765202772874,0.06096703261192106,0.41648515461393915,1.5,0.196,0.23785023165474078,0.2210146281384403
141.05,0.562237214274375,0.9313445052339727,0.11330374488831059,0.03839564926514924,0.3629130540063527,0.854025924995618,0.17901479125579992,0.06098190059852161,0.41626328518240163,1.5,0.196,0.2378962273373031,0.22103192271054553
141.1,0.5622020694314016,0.9315076428319935,0.11312621011348813,0.038372703965005625,0.36269719141860424,0.8539847178796607,0.17895331658917746,0.060996338139670134,0.41604158341084435,1.5,0.196,0.237942378912814,0.22104935960725747
141.15,0.5621679338518457,0.9316714827870658,0.112949073217747,0.03834957568351195,0.36248142895842766,0.8539444784266104,0.17889208656400893,0.061010349640186805,0.41582004869708883,1.5,0.196,0.23798869152166016,0.22106694528343845
141.20000000000002,0.5621348136747802,0.9318360259408652,0.1127723291294148,0.03832626679178219,0.3622657661976741,0.8539052070884027,0.1788310916012789,0.061023939493178185,0.41559868041962167,1.5,0.196,0.23803517013976425,0.2210846860000861
141.25,0.5621027147871718,0.9320012732994976,0.11259597284710376,0.03830277964916412,0.36205020269693217,0.8538669045728856,0.17877032225495795,0.06103711207902864,0.41537747793824087,1.5,0.196,0.2380818195815999,0.22110258782786513
141.3,0.5620716428278737,0.9321672260263546,0.11241999943889125,0.03827911660289373,0.36183473800597843,0.8538295718342469,0.17870976921059728,0.061049871764428956,0.41515644059469026,1.5,0.196,0.23812864450317484,0.22112065665060385
141.35,0.5620416031915973,0.93233388543513,0.11224440404150793,0.038255279987765525,0.36161937166421854,0.8537932100636445,0.17864942328392877,0.06106222290144112,0.4149355677132819,1.5,0.196,0.23817564940498182,0.2211388981687536
141.4,0.5620126010328601,0.9325012529829915,0.1120691818595336,0.03823127212581819,0.36140410320111976,0.8537578206800381,0.1785892754194702,0.06107416982659859,0.414714858601507,1.5,0.196,0.23822283863491753,0.22115731790281123
141.45000000000002,0.5619846412699093,0.9326693302639094,0.11189432816460067,0.03820709532603531,0.36118893213663444,0.8537234053212182,0.17852931668913627,0.061085716860040974,0.41449431255063507,1.5,0.196,0.23827021639116888,0.22117592119670423
141.5,0.5619577285886218,0.9328381190021369,0.11171983829460541,0.03818275188406064,0.3609738579816152,0.85368996583503,0.17846953829085568,0.06109686830468244,0.41427392883630176,1.5,0.196,0.23831778672506657,0.22119471322113843
141.55,0.5619318674463764,0.9330076210458409,0.11154570765292687,0.0381582440819276,0.3607588802382211,0.8536575042707906,0.1784099315471946,0.061107628445412905,0.41405370671908515,1.5,0.196,0.2383655535439056,0.22121369897690735
