t,U,B1,T1,E1,P1,B2,T2,E2,P2,s,theta,F1,F2
49.900000000000006,0.32812934981966646,0.1377582285779304,1.0,0.18230011190201598,0.8093051759235677,0.6945859467437002,0.0212342369292475,0.004244293491680424,0.28139347589130265,1.5,0.196,0.10611362743245553,0.2042826063997523
49.95,0.32814430815894474,0.13777716184198596,1.0,0.1822974620802424,0.8092022218195799,0.6947475621072982,0.02117637739065261,0.004236501678308304,0.2813645203102914,1.5,0.196,0.10611551431035164,0.2042954327097699
50.0,0.32815922142657356,0.1377960171295276,1.0,0.1822948698701618,0.8090993628421398,0.6949088089651229,0.021118711191678755,0.004228730535474435,0.28133554527810567,1.5,0.196,0.10611739865956071,0.20430819919432114
50.050000000000004,0.32817408879527465,0.13781479485392828,1.0,0.1822923346837564,0.8089965989064891,0.6950696867649975,0.021061237682641495,0.00422098000667696,0.28130655104608526,1.5,0.196,0.1061192801490136,0.20432090569318523
50.1,0.3281889094664876,0.1378334954203855,1.0,0.18228985592244024,0.8088939299293285,0.6952301949509808,0.021003956216028387,0.004213250035524489,0.28127753786583787,1.5,0.196,0.10612115845823111,0.20433355206394704
50.150000000000006,0.32820368267007044,0.1378521192261525,1.0,0.18228743297750924,0.8087913558287719,0.6953903329641911,0.020946866146491862,0.004205540565738161,0.28124850598917184,1.5,0.196,0.10612303327718965,0.20434613818167782
50.2,0.328218407663996,0.13787066666076553,1.0,0.1822850652305856,0.808688876524302,0.6955501002436095,0.020889966830842023,0.004197851541153665,0.28121945566802997,1.5,0.196,0.10612490430618594,0.2043586639386155
50.25,0.3282330837340446,0.13788913810626763,1.0,0.1822827520540562,0.8085864919367259,0.6957094962268653,0.02083325762803939,0.004190182905723201,0.28119038715442496,1.5,0.196,0.10612677125570096,0.204371129243847
50.300000000000004,0.32824771019349275,0.13790753393742877,1.0,0.18228049281150505,0.8084842019881322,0.6958685203510013,0.02077673789918756,0.004182534603517388,0.2811613007003758,1.5,0.196,0.10612863384626378,0.20438353402299064
50.35,0.3282622863827991,0.13792585452196232,1.0,0.18227828685814007,0.8083820066018472,0.6960271720532211,0.020720407007525855,0.004174906578727126,0.2811321965578458,1.5,0.196,0.10613049180831435,0.2043958782178799
50.400000000000006,0.3282768116692862,0.13794410022073791,1.0,0.1822761335412137,0.8082799057023935,0.6961854507716168,0.02066426431842184,0.004167298775665402,0.28110307497868187,1.5,0.196,0.10613234488206626,0.2044081617862481
50.45,0.3282912854468199,0.13796227138799072,1.0,0.18227403220043753,0.8081778992154477,0.696343355945879,0.020608309199363867,0.004159711138769052,0.2810739362145547,1.5,0.196,0.10613419281736877,0.20442038470141422
